MANDT;SPRAS;LAND1;REGIO;COUNC;BEZEI
100;MS;HK;NT;FT;Fo Tan
100;MS;HK;NT;KC;Kwai Chung
100;MS;HK;NT;KF;Kwai Fong
100;MS;HK;NT;KH;Kwai Hing
100;MS;HK;NT;MOS;Ma On Shan
100;MS;HK;NT;SHA;Shatin
100;MS;HK;NT;SS;Sheung Shui
100;MS;HK;NT;ST;Sham Tseng
100;MS;HK;NT;TM;Tuen Mun
100;MS;HK;NT;TP;Tai Po
100;MS;HK;NT;TS;Tin Shui Wai
100;MS;HK;NT;TSW;Tsuen Wan
100;MS;HK;NT;TW;Tai Wai
100;MS;HK;NT;TWH;Tai Wo Hau
100;MS;HK;NT;TY;Tsing Yi
100;MS;HK;NT;YL;Yuen Long
100;MS;MX;DF;#NV;Daerah Persekutuan
100;MS;MX;GTO;#NV;Guanajuato
100;MS;TW;FJN;022;Kinmen County
100;MS;TW;FJN;023;Lianjiang County
100;MS;TW;TWN;001;Keelung City
100;MS;TW;TWN;002;Taipei County
100;MS;TW;TWN;003;Ilan County
100;MS;TW;TWN;004;Hsinchu City
100;MS;TW;TWN;005;Hsinchu County
100;MS;TW;TWN;006;Taoyuan County
100;MS;TW;TWN;007;Miaoli County
100;MS;TW;TWN;008;Taichung City
100;MS;TW;TWN;009;Taichung County
100;MS;TW;TWN;010;Changhua County
100;MS;TW;TWN;011;Nantou County
100;MS;TW;TWN;012;Chiai City
100;MS;TW;TWN;013;Chiai County
100;MS;TW;TWN;014;Yunlin County
100;MS;TW;TWN;015;Tainan City
100;MS;TW;TWN;016;Tainan County
100;MS;TW;TWN;017;Kaohsiung County
100;MS;TW;TWN;018;Penghu County
100;MS;TW;TWN;019;Pingtung County
100;MS;TW;TWN;020;Taitung County
100;MS;TW;TWN;021;Hualien County
100;MS;TW;TWN;024;Nanhai Islands
100;MS;TW;TWN;025;Diaoyutai Islands
100;MS;US;AK;001;County in AK
100;MS;US;AL;001;County in AL
100;MS;US;AR;001;County in AR
100;MS;US;AS;001;County in AS
100;MS;US;AZ;001;County in AZ
100;MS;US;CA;001;County in CA
100;MS;US;CO;001;County in CO
100;MS;US;CT;001;County in CT
100;MS;US;DC;001;County in DC
100;MS;US;DE;001;County in DE
100;MS;US;FL;001;County in FL
100;MS;US;GA;001;County in GA
100;MS;US;GU;001;County in GU
100;MS;US;HI;001;County in HI
100;MS;US;IA;001;County in IA
100;MS;US;ID;001;County in ID
100;MS;US;IL;001;County in IL
100;MS;US;IN;001;County in IN
100;MS;US;KS;001;County in KS
100;MS;US;KY;001;County in KY
100;MS;US;LA;001;County in LA
100;MS;US;MA;001;County in MA
100;MS;US;MD;001;County in MD
100;MS;US;ME;001;County in ME
100;MS;US;MI;001;County in MI
100;MS;US;MN;001;County in MN
100;MS;US;MO;001;County in MO
100;MS;US;MP;001;County in MP
100;MS;US;MS;001;County in MS
100;MS;US;MT;001;County in MT
100;MS;US;NC;001;County in NC
100;MS;US;ND;001;County in ND
100;MS;US;NE;001;County in NE
100;MS;US;NH;001;County in NH
100;MS;US;NJ;001;County in NJ
100;MS;US;NM;001;County in NM
100;MS;US;NV;001;County in NV
100;MS;US;NY;001;County in NY
100;MS;US;OH;001;County in OH
100;MS;US;OK;001;County in OK
100;MS;US;OR;001;County in OR
100;MS;US;PA;001;County in PA
100;MS;US;PR;001;County in PR
100;MS;US;RI;001;County in RI
100;MS;US;SC;001;County in SC
100;MS;US;SD;001;County in SD
100;MS;US;TN;001;County in TN
100;MS;US;TX;001;County in TX
100;MS;US;UT;001;County in UT
100;MS;US;VA;001;County in VA
100;MS;US;VI;001;County in VI
100;MS;US;VT;001;County in VT
100;MS;US;WA;001;County in WA
100;MS;US;WI;001;County in WI
100;MS;US;WV;001;County in WV
100;MS;US;WY;001;County in WY
100;UK;DK;001;101;Koebenhavn skat&told
100;UK;DK;001;102;Allerod
100;UK;DK;001;103;Ballerup
100;UK;DK;001;104;Bornholm
100;UK;DK;001;105;Brondby
100;UK;DK;001;106;Dragor
100;UK;DK;001;107;Egedal
100;UK;DK;001;108;Fredensborg
100;UK;DK;001;109;Frederiksberg
100;UK;DK;001;110;Frederikssund
100;UK;DK;001;111;Frederiksvaerk-Hunde
100;UK;DK;001;112;Fureso
100;UK;DK;001;113;Gentofte
100;UK;DK;001;114;Gladsaxe
100;UK;DK;001;115;Glostrup
100;UK;DK;001;116;Gribskov
100;UK;DK;001;117;Helsingor
100;UK;DK;001;118;Herlev
100;UK;DK;001;119;Hillerod
100;UK;DK;001;120;Hvidovre
100;UK;DK;001;121;Hoje-Taastrup
100;UK;DK;001;122;Horsholm
100;UK;DK;001;123;Ishoj
100;UK;DK;001;124;Копенгаген
100;UK;DK;001;125;Lyngby-Tarbaek
100;UK;DK;001;126;Rudersdal
100;UK;DK;001;127;Rodovre
100;UK;DK;001;128;Tarnby
100;UK;DK;001;129;Vallensbaek
100;UK;DK;002;201;Favrskov
100;UK;DK;002;202;Hedensted
100;UK;DK;002;203;Herning
100;UK;DK;002;204;Holstebro
100;UK;DK;002;205;Horsens
100;UK;DK;002;206;Ikast-Brande
100;UK;DK;002;207;Lemvig
100;UK;DK;002;208;Norddjurs
100;UK;DK;002;209;Odder
100;UK;DK;002;210;Randers
100;UK;DK;002;211;Ringkobing-Skjern
100;UK;DK;002;212;Samso
100;UK;DK;002;213;Silkeborg
100;UK;DK;002;214;Skanderborg
100;UK;DK;002;215;Skive
100;UK;DK;002;216;Struer
100;UK;DK;002;217;Syddjurs
100;UK;DK;002;218;Viborg
100;UK;DK;003;301;Bronderslev-Dronning
100;UK;DK;003;302;Frederikshavn
100;UK;DK;003;303;Hjorring
100;UK;DK;003;304;Jammerbugt
100;UK;DK;003;305;Laeso
100;UK;DK;003;306;Mariagerfjord
100;UK;DK;003;307;Morso
100;UK;DK;003;308;Rebild
100;UK;DK;003;309;Thisted
100;UK;DK;003;310;Vesthimmerland
100;UK;DK;003;311;Aalborg
100;UK;DK;004;401;Faxe
100;UK;DK;004;402;Greve
100;UK;DK;004;403;Guldborgsund
100;UK;DK;004;404;Holbaek
100;UK;DK;004;405;Kalundborg
100;UK;DK;004;406;Koge
100;UK;DK;004;407;Lejre
100;UK;DK;004;408;Lolland
100;UK;DK;004;409;Naestved
100;UK;DK;004;410;Odsherred
100;UK;DK;004;411;Ringsted
100;UK;DK;004;412;Roskilde
100;UK;DK;004;413;Slagelse
100;UK;DK;004;414;Solrod
100;UK;DK;004;415;Soro
100;UK;DK;004;416;Stevns
100;UK;DK;004;417;Vordingborg
100;UK;DK;005;501;Assens
100;UK;DK;005;502;Billund
100;UK;DK;005;503;Faaborg-Midtfyn
100;UK;DK;005;504;Fano
100;UK;DK;005;505;Frederica
100;UK;DK;005;506;Haderslev
100;UK;DK;005;507;Kerteminde
100;UK;DK;005;508;Kolding
100;UK;DK;005;509;Langeland
100;UK;DK;005;510;Middelfart
100;UK;DK;005;511;Nordfyn
100;UK;DK;005;512;Nyborg
100;UK;DK;005;513;Odense
100;UK;DK;005;514;Svendborg
100;UK;DK;005;515;Sonderborg
100;UK;DK;005;516;Varde
100;UK;DK;005;517;Vejen
100;UK;DK;005;518;Vejle
100;UK;DK;005;519;Aero
100;UK;DK;005;520;Aabenraa
100;UK;HK;HK;ABR;Aberdeen
100;UK;HK;HK;APC;Ap Lei Chau
100;UK;HK;HK;CBY;Causeway Bay
100;UK;HK;HK;CCH;Cheung Chau
100;UK;HK;HK;CEN;Central
100;UK;HK;HK;CHK;Chung Hom Kok
100;UK;HK;HK;CW;Chai Wan
100;UK;HK;HK;FOR;Fortress Hill
100;UK;HK;HK;HAP;Happy Valley
100;UK;HK;HK;KOR;Kornhill
100;UK;HK;HK;KT;Kennedy Town
100;UK;HK;HK;LAN;Lantau Island
100;UK;HK;HK;LI;Lamma Island
100;UK;HK;HK;MID;Mid-Levels
100;UK;HK;HK;NP;North Point
100;UK;HK;HK;PFL;Pokfulam
100;UK;HK;HK;PSH;Ping Shau
100;UK;HK;HK;QUA;Quarry Bay
100;UK;HK;HK;REP;Repulse Bay
100;UK;HK;HK;SHO;Shek O
100;UK;HK;HK;SKW;Shau Kei Wan
100;UK;HK;HK;SSW;Siu Sai Wan
100;UK;HK;HK;STN;Stanley
100;UK;HK;HK;SW;Sheung Wan
100;UK;HK;HK;SWH;Sai Wan Ho
100;UK;HK;HK;SYP;Sai Ying Pun
100;UK;HK;HK;THG;Tai Hang
100;UK;HK;HK;TIN;Tin Hau
100;UK;HK;HK;TKS;Tai Koo Shing
100;UK;HK;HK;TTM;Tai Tam
100;UK;HK;HK;WCH;Wanchai
100;UK;HK;HK;WES;Western District
100;UK;HK;HK;WON;Wong Chuk Hang
100;UK;HK;HK;WP;West Point
100;UK;HK;KLN;CH;Choi Hung
100;UK;HK;KLN;CSW;Cheung Sha Wan
100;UK;HK;KLN;DIA;Diamond Hill
100;UK;HK;KLN;HM;Hung Hom
100;UK;HK;KLN;HMT;Homantin
100;UK;HK;KLN;JOR;Jordan
100;UK;HK;KLN;KBA;Kowloon Bay
100;UK;HK;KLN;KLC;Kowloon City
100;UK;HK;KLN;KT;Kwun Tong
100;UK;HK;KLN;KTG;Kowloon Tong
100;UK;HK;KLN;KWF;Kwai Fong
100;UK;HK;KLN;LCK;Lai Chi Kok
100;UK;HK;KLN;LF;Lok Fu
100;UK;HK;KLN;LK;Lai King
100;UK;HK;KLN;LT;Lam Tin
100;UK;HK;KLN;MF;Mei Foo
100;UK;HK;KLN;MKO;Mongkok
100;UK;HK;KLN;NCW;Ngau Che Wan
100;UK;HK;KLN;NTK;Ngau Tau Kok
100;UK;HK;KLN;SK;Sai Kung
100;UK;HK;KLN;SKM;Sheck kip Mei
100;UK;HK;KLN;SPK;San Po Kong
100;UK;HK;KLN;SSP;Sham Shui Po
100;UK;HK;KLN;TKO;Tseung Kwan O
100;UK;HK;KLN;TKT;Tai Kok Tsui
100;UK;HK;KLN;TKW;To Kwa Wan
100;UK;HK;KLN;TM;Tuen Mun
100;UK;HK;KLN;TST;Tsim Sha Tsui
100;UK;HK;KLN;TSW;Tsuen Wan
100;UK;HK;KLN;TWS;Tsz Wan Shan
100;UK;HK;KLN;WTS;Wong Tai Sin
100;UK;HK;KLN;YMT;Yau Ma Mei
100;UK;HK;NT;FL;Fanling
100;UK;HK;NT;FT;Fo Tan
100;UK;HK;NT;KC;Kwai Chung
100;UK;HK;NT;KF;Kwai Fong
100;UK;HK;NT;KH;Kwai Hing
100;UK;HK;NT;MOS;Ma On Shan
100;UK;HK;NT;SHA;Shatin
100;UK;HK;NT;SS;Sheung Shui
100;UK;HK;NT;ST;Sham Tseng
100;UK;HK;NT;TM;Tuen Mun
100;UK;HK;NT;TP;Tai Po
100;UK;HK;NT;TS;Tin Shui Wai
100;UK;HK;NT;TSW;Tsuen Wan
100;UK;HK;NT;TW;Tai Wai
100;UK;HK;NT;TWH;Tai Wo Hau
100;UK;HK;NT;TY;Tsing Yi
100;UK;HK;NT;YL;Yuen Long
100;UK;MX;DF;#NV;Federal District
100;UK;MX;GTO;#NV;Guanajuato
100;UK;TW;FJN;022;Kinmen County
100;UK;TW;FJN;023;Lianjiang County
100;UK;TW;TWN;001;Keelung City
100;UK;TW;TWN;002;Taipei County
100;UK;TW;TWN;003;Ilan County
100;UK;TW;TWN;004;Hsinchu City
100;UK;TW;TWN;005;Hsinchu County
100;UK;TW;TWN;006;Taoyuan County
100;UK;TW;TWN;007;Miaoli County
100;UK;TW;TWN;008;Taichung City
100;UK;TW;TWN;009;Taichung County
100;UK;TW;TWN;010;Changhua County
100;UK;TW;TWN;011;Nantou County
100;UK;TW;TWN;012;Chiai City
100;UK;TW;TWN;013;Chiai County
100;UK;TW;TWN;014;Yunlin County
100;UK;TW;TWN;015;Tainan City
100;UK;TW;TWN;016;Tainan County
100;UK;TW;TWN;017;Kaohsiung County
100;UK;TW;TWN;018;Penghu County
100;UK;TW;TWN;019;Pingtung County
100;UK;TW;TWN;020;Taitung County
100;UK;TW;TWN;021;Hualien County
100;UK;TW;TWN;024;Nanhai Islands
100;UK;TW;TWN;025;Diaoyutai Islands
100;UK;US;AK;001;County in AK
100;UK;US;AL;001;County in AL
100;UK;US;AR;001;County in AR
100;UK;US;AS;001;County in AS
100;UK;US;AZ;001;County in AZ
100;UK;US;CA;001;County in CA
100;UK;US;CO;001;County in CO
100;UK;US;CT;001;County in CT
100;UK;US;DC;001;County in DC
100;UK;US;DE;001;County in DE
100;UK;US;FL;001;County in FL
100;UK;US;GA;001;County in GA
100;UK;US;GU;001;County in GU
100;UK;US;HI;001;County in HI
100;UK;US;IA;001;County in IA
100;UK;US;ID;001;County in ID
100;UK;US;IL;001;County in IL
100;UK;US;IN;001;County in IN
100;UK;US;KS;001;County in KS
100;UK;US;KY;001;County in KY
100;UK;US;LA;001;County in LA
100;UK;US;MA;001;County in MA
100;UK;US;MD;001;County in MD
100;UK;US;ME;001;County in ME
100;UK;US;MI;001;County in MI
100;UK;US;MN;001;County in MN
100;UK;US;MO;001;County in MO
100;UK;US;MP;001;County in MP
100;UK;US;MS;001;County in MS
100;UK;US;MT;001;County in MT
100;UK;US;NC;001;County in NC
100;UK;US;ND;001;County in ND
100;UK;US;NE;001;County in NE
100;UK;US;NH;001;County in NH
100;UK;US;NJ;001;County in NJ
100;UK;US;NM;001;County in NM
100;UK;US;NV;001;County in NV
100;UK;US;NY;001;County in NY
100;UK;US;OH;001;County in OH
100;UK;US;OK;001;County in OK
100;UK;US;OR;001;County in OR
100;UK;US;PA;001;County in PA
100;UK;US;PR;001;County in PR
100;UK;US;RI;001;County in RI
100;UK;US;SC;001;County in SC
100;UK;US;SD;001;County in SD
100;UK;US;TN;001;County in TN
100;UK;US;TX;001;County in TX
100;UK;US;UT;001;County in UT
100;UK;US;VA;001;County in VA
100;UK;US;VI;001;County in VI
100;UK;US;VT;001;County in VT
100;UK;US;WA;001;County in WA
100;UK;US;WI;001;County in WI
100;UK;US;WV;001;County in WV
100;UK;US;WY;001;County in WY
100;ET;DK;001;101;København skat&told
100;ET;DK;001;102;Allerod
100;ET;DK;001;103;Ballerup
100;ET;DK;001;104;Bornholm
100;ET;DK;001;105;Brondby
100;ET;DK;001;106;Dragor
100;ET;DK;001;107;Egedal
100;ET;DK;001;108;Fredensborg
100;ET;DK;001;109;Frederiksborg
100;ET;DK;001;110;Frederikssund
100;ET;DK;001;111;Frederiksvaerk-Hunde
100;ET;DK;001;112;Fureso
100;ET;DK;001;113;Gentofte
100;ET;DK;001;114;Gladsaxe
100;ET;DK;001;115;Glostrup
100;ET;DK;001;116;Gribskov
100;ET;DK;001;117;Helsingor
100;ET;DK;001;118;Herlev
100;ET;DK;001;119;Hillerod
100;ET;DK;001;120;Hvidovre
100;ET;DK;001;121;Hoje-Taastrup
100;ET;DK;001;122;Horsholm
100;ET;DK;001;123;Ishoj
100;ET;DK;001;124;Kopenhaagen
100;ET;DK;001;125;Lyngby-Tarbaek
100;ET;DK;001;126;Rudersdal
100;ET;DK;001;127;Rodovre
100;ET;DK;001;128;Tarnby
100;ET;DK;001;129;Vallensbæk
100;ET;DK;002;201;Favrskov
100;ET;DK;002;202;Hedensted
100;ET;DK;002;203;Herning
100;ET;DK;002;204;Holstebro
100;ET;DK;002;205;Horsens
100;ET;DK;002;206;Ikast-Brande
100;ET;DK;002;207;Lemvig
100;ET;DK;002;208;Norddjurs
100;ET;DK;002;209;Odder
100;ET;DK;002;210;Randers
100;ET;DK;002;211;Ringkobing-Skjern
100;ET;DK;002;212;Samso
100;ET;DK;002;213;Silkeborg
100;ET;DK;002;214;Skanderborg
100;ET;DK;002;215;Skive
100;ET;DK;002;216;Struer
100;ET;DK;002;217;Syddjurs
100;ET;DK;002;218;Viborg
100;ET;DK;003;301;Bronderslev-Dronning
100;ET;DK;003;302;Frederikshavn
100;ET;DK;003;303;Hjorring
100;ET;DK;003;304;Jammerbugt
100;ET;DK;003;305;Laeso
100;ET;DK;003;306;Mariagerfjord
100;ET;DK;003;307;Morso
100;ET;DK;003;308;Rebild
100;ET;DK;003;309;Thisted
100;ET;DK;003;310;Vesthimmerland
100;ET;DK;003;311;Ålborg
100;ET;DK;004;401;Faxe
100;ET;DK;004;402;Greve
100;ET;DK;004;403;Guldborgsund
100;ET;DK;004;404;Holbæk
100;ET;DK;004;405;Kalundborg
100;ET;DK;004;406;Koge
100;ET;DK;004;407;Lejre
100;ET;DK;004;408;Lolland
100;ET;DK;004;409;Næstved
100;ET;DK;004;410;Odsherred
100;ET;DK;004;411;Ringsted
100;ET;DK;004;412;Roskilde
100;ET;DK;004;413;Slagelse
100;ET;DK;004;414;Solrod
100;ET;DK;004;415;Soro
100;ET;DK;004;416;Stevns
100;ET;DK;004;417;Vordingborg
100;ET;DK;005;501;Assens
100;ET;DK;005;502;Billund
100;ET;DK;005;503;Faaborg-Midtfyn
100;ET;DK;005;504;Fano
100;ET;DK;005;505;Frederica
100;ET;DK;005;506;Haderslev
100;ET;DK;005;507;Kerteminde
100;ET;DK;005;508;Kolding
100;ET;DK;005;509;Langeland
100;ET;DK;005;510;Middelfart
100;ET;DK;005;511;Nordfyn
100;ET;DK;005;512;Nyborg
100;ET;DK;005;513;Odense
100;ET;DK;005;514;Svendborg
100;ET;DK;005;515;Sonderborg
100;ET;DK;005;516;Varde
100;ET;DK;005;517;Vejen
100;ET;DK;005;518;Vejle
100;ET;DK;005;519;Aero
100;ET;DK;005;520;Åbenrå
100;ET;HK;HK;ABR;Aberdeen
100;ET;HK;HK;APC;Ap Lei Chau
100;ET;HK;HK;CBY;Causeway Bay
100;ET;HK;HK;CCH;Cheung Chau
100;ET;HK;HK;CEN;Central
100;ET;HK;HK;CHK;Chung Hom Kok
100;ET;HK;HK;CW;Chai Wan
100;ET;HK;HK;FOR;Fortress Hill
100;ET;HK;HK;HAP;Happy Valley
100;ET;HK;HK;KOR;Kornhill
100;ET;HK;HK;KT;Kennedy Town
100;ET;HK;HK;LAN;Lantau Island
100;ET;HK;HK;LI;Lamma Island
100;ET;HK;HK;MID;Mid-Levels
100;ET;HK;HK;NP;North Point
100;ET;HK;HK;PFL;Pokfulam
100;ET;HK;HK;PSH;Ping Shau
100;ET;HK;HK;QUA;Quarry Bay
100;ET;HK;HK;REP;Repulse Bay
100;ET;HK;HK;SHO;Shek O
100;ET;HK;HK;SKW;Shau Kei Wan
100;ET;HK;HK;SSW;Siu Sai Wan
100;ET;HK;HK;STN;Stanley
100;ET;HK;HK;SW;Sheung Wan
100;ET;HK;HK;SWH;Sai Wan Ho
100;ET;HK;HK;SYP;Sai Ying Pun
100;ET;HK;HK;THG;Tai Hang
100;ET;HK;HK;TIN;Tin Hau
100;ET;HK;HK;TKS;Tai Koo Shing
100;ET;HK;HK;TTM;Tai Tam
100;ET;HK;HK;WCH;Wanchai
100;ET;HK;HK;WES;Western District
100;ET;HK;HK;WON;Wong Chuk Hang
100;ET;HK;HK;WP;West Point
100;ET;HK;KLN;CH;Choi Hung
100;ET;HK;KLN;CSW;Cheung Sha Wan
100;ET;HK;KLN;DIA;Diamond Hill
100;ET;HK;KLN;HM;Hung Hom
100;ET;HK;KLN;HMT;Homantin
100;ET;HK;KLN;JOR;Jordaania
100;ET;HK;KLN;KBA;Kowloon Bay
100;ET;HK;KLN;KLC;Kowloon City
100;ET;HK;KLN;KT;Kwun Tong
100;ET;HK;KLN;KTG;Kowloon Tong
100;ET;HK;KLN;KWF;Kwai Fong
100;ET;HK;KLN;LCK;Lai Chi Kok
100;ET;HK;KLN;LF;Lok Fu
100;ET;HK;KLN;LK;Lai King
100;ET;HK;KLN;LT;Lam Tin
100;ET;HK;KLN;MF;Mei Foo
100;ET;HK;KLN;MKO;Mongkok
100;ET;HK;KLN;NCW;Ngau Che Wan
100;ET;HK;KLN;NTK;Ngau Tau Kok
100;ET;HK;KLN;SK;Sai Kung
100;ET;HK;KLN;SKM;Sheck kip Mei
100;ET;HK;KLN;SPK;San Po Kong
100;ET;HK;KLN;SSP;Sham Shui Po
100;ET;HK;KLN;TKO;Tseung Kwan O
100;ET;HK;KLN;TKT;Tai Kok Tsui
100;ET;HK;KLN;TKW;To Kwa Wan
100;ET;HK;KLN;TM;Tuen Mun
100;ET;HK;KLN;TST;Tsim Sha Tsui
100;ET;HK;KLN;TSW;Tsuen Wan
100;ET;HK;KLN;TWS;Tsz Wan Shan
100;ET;HK;KLN;WTS;Wong Tai Sin
100;ET;HK;KLN;YMT;Yau Ma Mei
100;ET;HK;NT;FL;Fanling
100;ET;HK;NT;FT;Fo Tan
100;ET;HK;NT;KC;Kwai Chung
100;ET;HK;NT;KF;Kwai Fong
100;ET;HK;NT;KH;Kwai Hing
100;ET;HK;NT;MOS;Ma On Shan
100;ET;HK;NT;SHA;Shatin
100;ET;HK;NT;SS;Sheung Shui
100;ET;HK;NT;ST;Sham Tseng
100;ET;HK;NT;TM;Tuen Mun
100;ET;HK;NT;TP;Tai Po
100;ET;HK;NT;TS;Tin Shui Wai
100;ET;HK;NT;TSW;Tsuen Wan
100;ET;HK;NT;TW;Tai Wai
100;ET;HK;NT;TWH;Tai Wo Hau
100;ET;HK;NT;TY;Tsing Yi
100;ET;HK;NT;YL;Yuen Long
100;ET;MX;DF;#NV;Liiduringkond
100;ET;MX;GTO;#NV;Guanajuato
100;ET;TW;FJN;022;Kinmen County
100;ET;TW;FJN;023;Lianjiang County
100;ET;TW;TWN;001;Keelung City
100;ET;TW;TWN;002;Taipei County
100;ET;TW;TWN;003;Ilan County
100;ET;TW;TWN;004;Hsinchu City
100;ET;TW;TWN;005;Hsinchu County
100;ET;TW;TWN;006;Taoyuan County
100;ET;TW;TWN;007;Miaoli County
100;ET;TW;TWN;008;Taichung City
100;ET;TW;TWN;009;Taichung County
100;ET;TW;TWN;010;Changhua County
100;ET;TW;TWN;011;Nantou County
100;ET;TW;TWN;012;Chiai City
100;ET;TW;TWN;013;Chiai County
100;ET;TW;TWN;014;Yunlin County
100;ET;TW;TWN;015;Tainan City
100;ET;TW;TWN;016;Tainan County
100;ET;TW;TWN;017;Kaohsiung County
100;ET;TW;TWN;018;Penghu County
100;ET;TW;TWN;019;Pingtung County
100;ET;TW;TWN;020;Taitung County
100;ET;TW;TWN;021;Hualien County
100;ET;TW;TWN;024;Nanhai Islands
100;ET;TW;TWN;025;Diaoyutai Islands
100;ET;US;AK;001;Maakond AK-s
100;ET;US;AL;001;Maakond AL-is
100;ET;US;AR;001;Maakond AR-is
100;ET;US;AS;001;Maakond AS-is
100;ET;US;AZ;001;Maakond AZ-is
100;ET;US;CA;001;Maakond CA-s
100;ET;US;CO;001;Maakond CO-s
100;ET;US;CT;001;Maakond CT-s
100;ET;US;DC;001;Maakond DC-s
100;ET;US;DE;001;Maakond DE-s
100;ET;US;FL;001;Maakond FL-is
100;ET;US;GA;001;Maakond GA-s
100;ET;US;GU;001;Maakond GU-s
100;ET;US;HI;001;Maakond HI-s
100;ET;US;IA;001;Maakond IA-s
100;ET;US;ID;001;Maakond ID-s
100;ET;US;IL;001;Maakond IL-is
100;ET;US;IN;001;Maakond IN-is
100;ET;US;KS;001;Maakond KS-is
100;ET;US;KY;001;Maakond KY-is
100;ET;US;LA;001;Maakond LA-s
100;ET;US;MA;001;Maakond MA-s
100;ET;US;MD;001;Maakond MD-s
100;ET;US;ME;001;Maakond ME-s
100;ET;US;MI;001;Maakond MI-s
100;ET;US;MN;001;Maakond MN-is
100;ET;US;MO;001;Maakond MO-s
100;ET;US;MP;001;Maakond MP-s
100;ET;US;MS;001;Maakond MS-is
100;ET;US;MT;001;Maakond MT-s
100;ET;US;NC;001;Maakond NC-s
100;ET;US;ND;001;Maakond ND-s
100;ET;US;NE;001;Maakond NE-s
100;ET;US;NH;001;Maakond NH-s
100;ET;US;NJ;001;Maakond NJ-is
100;ET;US;NM;001;Maakond NM-is
100;ET;US;NV;001;Maakond NV-s
100;ET;US;NY;001;Maakond NY-is
100;ET;US;OH;001;Maakond OH-s
100;ET;US;OK;001;Maakond OK-s
100;ET;US;OR;001;Maakond OR-is
100;ET;US;PA;001;Maakond PA-s
100;ET;US;PR;001;Maakond PR-is
100;ET;US;RI;001;Maakond RI-s
100;ET;US;SC;001;Maakond SC-s
100;ET;US;SD;001;Maakond SD-s
100;ET;US;TN;001;Maakond TN-is
100;ET;US;TX;001;Maakond TX-is
100;ET;US;UT;001;Maakond UT-s
100;ET;US;VA;001;Maakond VA-s
100;ET;US;VI;001;Maakond VI-s
100;ET;US;VT;001;Maakond VT-s
100;ET;US;WA;001;Maakond WA-s
100;ET;US;WI;001;Maakond WI-s
100;ET;US;WV;001;Maakond WV-s
100;ET;US;WY;001;Maakond WY-is
100;AR;DK;001;101;Koebenhavn skat&told
100;AR;DK;001;102;Allerod
100;AR;DK;001;103;Ballerup
100;AR;DK;001;104;Bornholm
100;AR;DK;001;105;Brondby
100;AR;DK;001;106;Dragor
100;AR;DK;001;107;Egedal
100;AR;DK;001;108;Fredensborg
100;AR;DK;001;109;Frederiksberg
100;AR;DK;001;110;Frederikssund
100;AR;DK;001;111;Frederiksvaerk-Hunde
100;AR;DK;001;112;Fureso
100;AR;DK;001;113;Gentofte
100;AR;DK;001;114;Gladsaxe
100;AR;DK;001;115;Glostrup
100;AR;DK;001;116;Gribskov
100;AR;DK;001;117;Helsingor
100;AR;DK;001;118;Herlev
100;AR;DK;001;119;Hillerod
100;AR;DK;001;120;Hvidovre
100;AR;DK;001;121;Hoje-Taastrup
100;AR;DK;001;122;Horsholm
100;AR;DK;001;123;Ishoj
100;AR;DK;001;124;كوبنهاجن
100;AR;DK;001;125;Lyngby-Tarbaek
100;AR;DK;001;126;Rudersdal
100;AR;DK;001;127;Rodovre
100;AR;DK;001;128;Tarnby
100;AR;DK;001;129;Vallensbaek
100;AR;DK;002;201;Favrskov
100;AR;DK;002;202;Hedensted
100;AR;DK;002;203;Herning
100;AR;DK;002;204;Holstebro
100;AR;DK;002;205;Horsens
100;AR;DK;002;206;Ikast-Brande
100;AR;DK;002;207;Lemvig
100;AR;DK;002;208;Norddjurs
100;AR;DK;002;209;Odder
100;AR;DK;002;210;Randers
100;AR;DK;002;211;Ringkobing-Skjern
100;AR;DK;002;212;Samso
100;AR;DK;002;213;Silkeborg
100;AR;DK;002;214;Skanderborg
100;AR;DK;002;215;Skive
100;AR;DK;002;216;Struer
100;AR;DK;002;217;Syddjurs
100;AR;DK;002;218;Viborg
100;AR;DK;003;301;Bronderslev-Dronning
100;AR;DK;003;302;Frederikshavn
100;AR;DK;003;303;Hjorring
100;AR;DK;003;304;Jammerbugt
100;AR;DK;003;305;Laeso
100;AR;DK;003;306;Mariagerfjord
100;AR;DK;003;307;Morso
100;AR;DK;003;308;Rebild
100;AR;DK;003;309;Thisted
100;AR;DK;003;310;Vesthimmerland
100;AR;DK;003;311;Aalborg
100;AR;DK;004;401;Faxe
100;AR;DK;004;402;Greve
100;AR;DK;004;403;Guldborgsund
100;AR;DK;004;404;Holbaek
100;AR;DK;004;405;Kalundborg
100;AR;DK;004;406;Koge
100;AR;DK;004;407;Lejre
100;AR;DK;004;408;Lolland
100;AR;DK;004;409;Naestved
100;AR;DK;004;410;Odsherred
100;AR;DK;004;411;Ringsted
100;AR;DK;004;412;Roskilde
100;AR;DK;004;413;Slagelse
100;AR;DK;004;414;Solrod
100;AR;DK;004;415;Soro
100;AR;DK;004;416;Stevns
100;AR;DK;004;417;Vordingborg
100;AR;DK;005;501;Assens
100;AR;DK;005;502;Billund
100;AR;DK;005;503;Faaborg-Midtfyn
100;AR;DK;005;504;Fano
100;AR;DK;005;505;Frederica
100;AR;DK;005;506;Haderslev
100;AR;DK;005;507;Kerteminde
100;AR;DK;005;508;Kolding
100;AR;DK;005;509;Langeland
